Symbol,Five Minute Change,Average Volume,Total Volume,Days Open,Days Change,20MA Open,50MA Open,200MA Open,20MA Change,50MA Change,200MA Change,Next Days Change
FB,0.00,4431.909091,292506,329.54,0.00,330.49825,330.4925,328.96705,0.00,0.00,0.00,0.00
FB,0.00,6492.484848,428504,328.97,0.00,328.8565,329.9529,330.003425,0.00,0.00,0.00,0.00
FB,0.00,4127.787879,272434,330.77,0.00,329.97225,329.8808,329.98355,-0.01,0.00,0.00,0.00
FB,0.00,4218.863636,278445,324.69,0.00,326.466,327.5518,329.2028,0.00,0.00,0.00,0.00
FB,0.00,3493.107692,227052,328.65,0.00,327.5625,326.8721,327.99565,0.01,0.01,0.00,0.02
FB,0.00,7397.090909,488208,330.56,0.02,330.2045,330.4841,328.1907,0.02,0.02,0.01,0.00
FB,0.00,5513.651515,363901,334.57,0.00,335.824,336.104,331.74175,-0.01,-0.01,0.01,-0.01
FB,0.00,4919.954545,324717,334.42,-0.01,334.22425,333.8748,333.812475,-0.01,0.00,0.00,0.00
FB,0.00,4615.106061,304597,331.4,0.00,331.02425,331.773,333.797525,0.00,0.00,0.00,0.00
FB,0.00,3603.606061,237838,330.9,0.00,331.729,332.1648,332.3804,0.00,-0.01,0.00,0.01
FB,0.00,4203.893939,277457,334.62,0.01,332.274,331.0112,331.195875,0.01,0.01,0.00,0.00
FB,0.00,5506.272727,363414,336.66,0.00,337.26925,336.1242,332.928525,0.00,0.00,0.00,-0.02
FB,0.00,8035.469697,530341,336.74,-0.02,336.4455,336.3502,334.965725,-0.02,-0.01,0.00,0.01
FB,0.00,6880.060606,454084,334.42,0.01,332.50875,332.0098,335.021875,0.01,0.01,0.00,-0.01
FB,0.00,6514.19697,429937,332.6,-0.01,334.8105,335.981,334.805925,-0.01,-0.01,0.00,0.01
FB,0.00,4756.893939,313955,330.26,0.01,330.107,331.2026,333.290475,0.01,0.00,0.00,0.02
FB,0.00,4995.757576,329720,334.08,0.02,333.54225,332.3134,332.75085,0.01,0.01,0.00,-0.01
FB,0.00,5314.454545,350754,342.39,-0.01,340.857,338.3835,333.75135,0.00,0.01,0.01,0.00
FB,0.00,4847.136364,319911,344.39,0.00,342.563,341.8001,337.7523,0.00,0.00,0.01,0.00
FB,0.00,3928.181818,259260,341.56,0.00,341.79575,342.6427,341.56655,0.00,0.00,0.00,0.04
FB,0.00,13672.90909,902412,343.115,0.04,342.727,341.9315,342.2482,0.02,0.01,0.00,0.00
FB,0.00,5572.130435,384477,350.68,0.00,353.825,348.9755,343.756075,-0.01,0.01,0.01,-0.01
FB,0.00,5541.939394,365768,349.825,-0.01,350.48525,351.1894,347.45865,-0.01,-0.01,0.01,0.02
FB,0.00,7245.151515,478180,348.58,0.02,348.84125,348.6872,349.8337,0.01,0.01,0.00,0.00
FB,0.00,2820.287879,186139,354.445,0.00,354.5755,353.6528,350.494725,0.00,0.00,0.00,0.00
FB,0.00,5080.757576,335330,354.26,0.00,354.75325,354.2845,352.179625,-0.01,-0.01,0.00,-0.01
FB,0.00,3212.242424,212008,354.9,-0.01,353.8325,352.8716,353.4013,-0.01,0.00,0.00,0.00
FB,0.00,4930.348485,325403,345.46,0.00,346.53525,349.428,352.033675,0.00,-0.01,-0.01,0.01
FB,0.00,5497.893939,362861,347.36,0.01,347.018,346.8886,349.459075,0.01,0.01,0.00,0.00
FB,0.00,3898.757576,257318,351.34,0.00,350.70725,350.37,348.393675,0.01,0.01,0.00,-0.01
FB,0.00,2955.969697,195094,353.62,-0.01,351.30125,352.6012,350.46905,0.00,0.00,0.01,-0.01
FB,0.00,6477.651515,427525,349.525,-0.01,351.59225,352.3383,352.294025,-0.01,-0.01,0.00,0.00
FB,0.00,5344.560606,352741,342.6,0.00,345.5945,347.32,350.817825,-0.01,-0.01,-0.01,0.00
FB,0.00,4518.757576,298238,340.445,0.00,342.7905,342.6203,346.64315,0.00,0.00,-0.01,0.00
FB,0.00,6063.469697,400189,337.33,0.00,337.991,340.5492,342.8533,-0.01,-0.01,-0.01,0.01
FB,0.00,5310.121212,350468,337.76,0.01,336.3335,336.3054,339.6423,0.02,0.02,0.00,0.01
FB,0.00,3024.212121,199598,343.025,0.01,343.10025,342.4392,339.3841,0.01,0.01,0.01,0.01
FB,0.00,7067.878788,466480,348.455,0.01,346.8865,345.5535,341.81675,0.01,0.01,0.01,0.01
FB,0.00,12406.15152,818806,366.95,0.01,359.06225,353.3851,347.202175,0.03,0.05,0.03,0.00
FB,0.00,8149.060606,537838,371.58,0.00,371.25375,371.7173,358.280625,0.00,0.00,0.02,0.00
FB,0.00,4799.030303,316736,368.585,0.00,370.7365,371.3105,367.80695,-0.01,-0.01,0.01,-0.04
FB,0.00,10124,779548,372.76,-0.04,369.7625,367.5528,369.97355,-0.01,0.01,0.00,-0.01
FB,0.00,10361.27273,683844,360.705,-0.01,360.10825,367.17,368.8846,-0.01,-0.02,-0.01,-0.01
FB,0.00,5068.681818,334533,359.925,-0.01,357.851,357.9073,365.052625,-0.01,0.00,-0.01,-0.01
FB,0.00,14143.25758,933455,353.955,-0.01,355.0105,355.6811,359.446975,-0.01,-0.01,-0.01,0.00
FB,0.00,3144.515152,207538,350.025,0.00,350.64,351.9367,355.227025,0.00,0.00,-0.01,0.02
FB,0.00,4667.015152,308023,353.17,0.02,352.51875,351.5911,352.5843,0.02,0.02,0.00,0.00
FB,0.00,2657.833333,175417,361.45,0.00,359.46275,359.4464,354.07605,0.01,0.01,0.01,0.00
FB,0.00,2938.530303,193943,363.41,0.00,363.2035,362.143,358.32905,0.00,0.00,0.01,0.00
FB,0.00,2471.681818,163131,363.02,0.00,362.8665,362.991,361.728325,0.00,0.00,0.00,0.00
FB,0.00,1939.333333,127996,362.16,0.00,362.20325,362.0802,362.524525,0.00,0.00,0.00,0.00
FB,0.00,2556.787879,168748,359.34,0.00,359.82525,360.4888,361.79505,0.00,0.00,0.00,0.01
FB,0.00,2191.575758,144644,360.93,0.01,359.41175,359.9238,360.560825,0.01,0.01,0.00,0.00
