Symbol,Five_Minute_Change,Average_Volume,Total_Volume,Days_Open,Days_Change,20MA_Open,50MA_Open,200MA_Open,20MA_Change,50MA_Change,200MA_Change
TSLA,-4.86E-05,7003.181818,462210,708.18,-0.004914005,719.25075,729.5967,730.8412,-0.016145621,-0.027448315,-0.00786426
TSLA,-7.65E-05,6019.712121,397301,701.85,-0.010472323,703.478,706.5555,723.043075,-0.007671882,-0.011794827,-0.015932004
TSLA,-0.000190132,8897.80303,587255,688.04,-0.016423464,694.83575,697.3752,708.65015,-0.021541782,-0.030540375,-0.021051255
TSLA,0.000354525,10577.87879,698140,692.07,0.025618796,679.875,678.5153,691.432425,0.036674389,0.040529373,0.000474161
TSLA,-0.000112209,7684.515152,507178,696.05,-0.015932763,700.0685,703.9823,691.680575,-0.021763942,-0.027154234,-0.001615305
TSLA,0.000208489,8932.393939,589538,671.44,0.003596747,672.12625,679.249,690.346775,-0.007707257,-0.020661937,-0.011467389
TSLA,-3.93E-05,5424.348485,358007,671.73,-0.000863442,674.09925,668.9588,679.929275,-0.004092498,0.005449962,-0.010567092
TSLA,-5.72E-06,7660.333333,505582,659.03,0.008178687,669.79,671.028,671.666025,-0.017776467,-0.014320714,-0.005879857
TSLA,-0.00011044,6285.166667,414821,675.35,-0.004456948,668.476,662.9061,668.1777,0.003217767,0.011657911,9.43E-06
TSLA,-0.000250456,9969.727273,658002,647.2,-0.027564895,658.6245,665.2304,666.8853,-0.038205001,-0.041120189,-0.013563914
TSLA,0.000416866,10003.1791,670213,604.64,0.017316089,613.94075,627.2979,653.59865,0.009678866,-0.014451666,-0.025992518
TSLA,-0.000186775,8688.58209,582135,604.27,-0.031641485,612.51575,616.7294,632.350175,-0.028889869,-0.029735245,-0.029734237
TSLA,-0.000487421,11330.9697,747844,591.48,-0.033187935,594.06925,597.1715,610.30675,-0.037002841,-0.043219578,-0.024442135
TSLA,6.59E-05,8305.287879,548149,585.5,0.007275833,576.05025,572.2799,592.879625,0.019475732,0.019579929,-0.014647872
TSLA,0.000192586,8052.424242,531460,577.56,-0.001419766,582.42675,582.6907,582.50835,-0.025114746,-0.022474531,-0.010204489
TSLA,-0.000301302,9291.893939,613265,586.755,-0.016114051,574.344,569.9047,577.00415,0.010347457,0.024239491,0.003460894
TSLA,-2.68E-05,7086.835616,517339,560.59,0.004495264,557.63375,572.9716,576.859525,0.005760501,-0.021859199,-0.012713971
TSLA,0.000142137,7235.878788,477568,582.16,0.007841487,574.3475,565.8041,570.48565,0.016834321,0.026522254,0.000265958
TSLA,-0.000276577,5572.318182,367773,589.665,-0.0153053,590.64075,585.3241,571.1698,-0.008848441,0.000872337,0.013946072
TSLA,0.00021214,6997.671642,468844,594.1,0.020131291,585.47375,586.2634,581.071425,0.042855038,0.032851104,0.017921936
TSLA,-0.000156577,5358.787879,353680,605.61,-0.001279701,606.904,607.4328,593.231275,-0.008579199,-0.010275375,0.008115553
TSLA,6.80E-05,6602.848485,435788,609.93,0.015050907,605.43575,603.2462,599.608775,0.028322576,0.031073714,0.016294208
TSLA,6.88E-05,5305.848485,350186,626.84,0.006078106,622.8865,622.8097,611.00695,-0.004495201,-0.004476006,0.008213082
TSLA,6.67E-05,5653.393939,373124,622.56,0.004497558,627.32675,622.5611,618.05655,0.006475095,0.01160625,0.010144865
TSLA,6.54E-05,4050.151515,267310,626.635,-0.004683747,628.7045,630.3886,624.8645,-0.006868887,-0.008124512,0.001441513
TSLA,-0.000208373,6280.30303,414500,614.36,-0.015756234,618.282,622.5862,625.4353,-0.022396738,-0.030753814,-0.009976292
TSLA,-0.000541374,8887.106061,586549,596.09,-0.038844805,598.7455,601.229,616.759325,-0.037135561,-0.021385196,-0.019717943
TSLA,-8.33E-05,5126.666667,338360,595.84,0.005504834,585.564,585.7448,602.125425,0.021114686,0.018356117,-0.010945311
TSLA,0.000348342,5561.651515,367069,588.315,0.028768602,591.153,595.1588,594.539,0.0192133,-0.00038914,-0.004371496
TSLA,-0.00013139,6371.969697,420550,608.79,-0.008385486,612.5155,602.2835,592.9703,-0.015664093,-0.000957689,0.0083083
TSLA,-7.81E-05,3933.424242,259606,604.25,-0.008829127,603.86875,602.5867,598.5022,-0.006622714,-0.00296837,0.005220532
TSLA,2.32E-06,4917.575758,324560,610.91,-0.001915176,606.90825,603.1374,603.167575,0.006043335,0.013635202,0.003699967
TSLA,-2.85E-05,3401.333333,224488,606.58,0.005374394,606.381,610.1579,605.70545,0.003321344,-0.001529768,0.002710311
TSLA,1.62E-05,4364.57971,301156,618.835,-0.003627784,615.8,612.271,608.49365,0.000545632,0.006925855,0.006460708
TSLA,-0.000238735,3948.924242,260629,607.16,-0.013596087,612.9745,615.3558,612.310225,-0.0197133,-0.02043972,-0.002181778
TSLA,0.000232075,5937.140845,421537,598.91,0.007814196,599.388,601.35,610.223275,0.009350371,0.001891245,-0.007680099
TSLA,-2.42E-05,4631.015152,305647,612.8,0.005678851,607.5355,605.0429,605.013075,0.018517436,0.020666964,0.0029463
TSLA,0.000249061,5173.348485,341441,615.04,0.013706426,616.68925,617.8813,607.63055,0.006140045,0.007308847,0.011570312
TSLA,5.87E-05,5144.106061,339511,610.59,0.016582322,616.73625,620.4103,615.3817,0.013517123,0.006521491,0.007622667
TSLA,7.57E-05,3782.545455,249648,619.26,0.006071763,620.3375,624.0184,620.373125,0.007755053,0.002151699,0.003636158
TSLA,1.90E-05,5626.818182,371370,653.64,0.004146013,639.80675,630.8605,624.062775,0.023228108,0.03573183,0.017665611
TSLA,-0.000279097,8287.955224,555293,685.08,-0.009809073,672.375,661.2215,639.047525,0.017208775,0.039338104,0.03299735
TSLA,-0.000262893,5683.134328,380770,686.46,-0.020773242,683.35925,684.8331,663.9775,-0.016463156,-0.016611347,0.018257961
TSLA,-4.83E-05,3196.861538,207796,689.19,-0.001001175,680.45825,676.0649,678.239,0.010760396,0.01598175,0.007116407
TSLA,-1.01E-05,3623.5,239151,680.15,0.000720429,683.48625,684.8925,682.385875,-0.005073255,-0.006985476,-0.001427894
TSLA,-5.18E-05,3780.454545,249510,685.99,-0.008979723,683.81575,681.2609,682.092225,-0.001212315,0.003994505,0.002277954
TSLA,-0.000116244,4151.161765,282279,680.2,-0.003190238,680.17075,682.5527,683.16545,-0.004626412,-0.007844815,-0.002669595
TSLA,-0.000173251,4689.348485,309497,686.77,-0.011998194,684.82575,679.9479,681.9139,-0.009534177,-0.001533794,-0.002477695
TSLA,-9.24E-05,4918.727273,324636,665.57,-0.008751897,669.80875,675.5391,678.97995,-0.019286475,-0.028834304,-0.011265576
TSLA,0.000111494,4170.515152,275254,643.75,0.001133981,654.15225,655.2872,669.7037,-0.014188593,-0.01555669,-0.017122871
TSLA,0.000269439,4449.477612,298115,639.01,0.022566157,635.5595,641.1786,654.76625,0.021360707,0.010761276,-0.011832505
TSLA,9.18E-05,3692.242424,243688,650.54,0.009699634,651.016,649.5282,646.764325,0.006255991,0.008395324,0.001412454
TSLA,-5.08E-05,4396.742424,290185,685.66,-7.29E-05,670.49675,661.0539,649.888525,0.021237985,0.033437969,0.020778333
TSLA,-0.000279068,3907.606061,257902,677.39,-0.012400537,681.99975,682.6037,665.869175,-0.0180253,-0.012751616,0.011953887
TSLA,-0.000225452,4548.060606,300172,668.41,-0.022785416,668.3415,670.7014,674.5964,-0.015355174,-0.014242851,-0.002316089
TSLA,-8.84E-05,3727.044776,249712,656.895,-0.009674301,658.70725,659.727,671.520425,-0.018418653,-0.021690639,-0.016660178
TSLA,2.29E-05,3685.015152,243211,645.04,-0.001069701,647.938,645.4202,658.332575,-0.005302205,0.001638003,-0.011556811
TSLA,0.000315342,3367.954545,222285,627.9,0.02946329,632.03425,640.5807,648.17215,0.018267602,0.00036623,-0.008811818
TSLA,0.000485538,2860.575758,188798,646.13,0.022967514,644.69175,642.947,642.4733,0.01779649,0.014240365,0.002745912
TSLA,-0.00015085,2349.636364,155076,658.81,-0.00543404,660.4965,655.1942,645.019925,-0.008962954,-0.001718422,0.008717328
TSLA,-4.05E-05,3089.086957,213147,654.84,-0.008505895,656.197,654.753,651.95345,-0.005711318,-0.00642792,0.002436945
TSLA,0.00011527,3149.590909,207873,640.6,0.004238214,644.85925,649.3242,653.0919,0.0014414,-0.008688418,-0.007060607
TSLA,-7.42E-05,4473.075758,295223,660.58,-0.003655878,650.95625,647.5815,648.571175,0.009867791,0.020719709,0.00397944
TSLA,-6.33E-05,7723.742424,509767,643.16,0.00258878,649.779,655.9681,650.927875,-0.009789482,-0.027442798,-0.003742849
TSLA,-0.000172921,4167.439394,275051,652.545,-0.008597108,647.017,641.793,648.926325,-0.00061204,0.006552892,-0.00311503
TSLA,0.000123493,7558.212121,498842,672.135,0.007684468,656.8585,650.0942,646.689575,0.032553434,0.043000384,0.014279842
TSLA,5.09E-05,6356.313433,425873,685.895,0.002106736,679.89375,679.2676,659.167425,0.007140086,0.014608087,0.022396965
TSLA,-0.000347968,7212.045455,475995,722.43,-0.016866686,709.20125,695.8712,679.4473,0.006875693,0.028940988,0.026949478
TSLA,-0.000185337,3452.151515,227842,708.02,0.002909522,711.5255,714.2864,700.246825,-0.001778573,-0.007490693,0.011119758
TSLA,-0.000119543,3920.818182,258774,716.635,-0.007877092,711.53925,710.3122,709.295725,-0.001009431,0.002864234,0.00418193
TSLA,-8.32E-05,2866.015152,189157,714.42,0.000223958,713.30675,712.5762,711.97805,0.001870514,0.004214426,0.002099924
TSLA,-0.000194154,4075.075758,268955,709.36,-0.014802075,712.2355,713.7993,713.736,-0.017280801,-0.017884019,-0.005184165
TSLA,2.55E-05,2100.046154,136503,714.91,-0.001545649,708.9395,704.0743,710.061775,0.007641343,0.015279921,0.000281173
TSLA,0.000172395,2680.166667,176891,705.41,0.006109922,708.51,712.4114,709.53065,0.002251203,-0.000763463,0.000157146
TSLA,-0.000101324,2221.8,144417,711.31,-0.005173553,710.3765,710.9447,710.2065,-0.002456444,-0.00469699,0.000154638
TSLA,0.000280088,4027.590909,265821,706.31,0.022582152,705.53975,707.0526,709.57215,0.019085034,0.015780438,0.002451971
TSLA,-0.000141602,2801.060606,184870,719.94,-0.003986443,721.76075,719.5241,711.865125,-0.006647979,-0.002034261,0.003777085
TSLA,1.66E-05,4388.742424,289657,680.74,0.007932544,696.0885,709.1527,713.36695,-0.015904946,-0.035782843,-0.011825961
TSLA,0.000104717,5023.121212,331526,666.2,-0.000435305,672.9465,679.6612,701.674925,-0.020319966,-0.033429744,-0.028121926
TSLA,-6.60E-05,4118.893939,271847,687.97,0.001795136,677.88925,665.3603,678.35675,0.021519371,0.038986396,-0.00278069
TSLA,-0.000163486,2533.215385,164659,677.87,-0.006520424,682.40575,687.8037,676.2238,-0.012676109,-0.017115494,0.002065847
TSLA,5.65E-05,2256.769231,146690,677.82,0.003363725,679.5,676.9948,679.592875,0.000110375,0.001364855,0.001599892
TSLA,-3.78E-05,4376.439394,288845,702.86,0.005079248,689.97475,682.8003,680.917875,0.025390422,0.037670751,0.010987816
TSLA,5.70E-05,2309.092308,150091,708.22,0.000635396,707.4895,708.4027,690.36755,0.000801072,-0.001190989,0.014184292
TSLA,1.75E-05,2523.530303,166553,712.51,-0.002105234,709.54275,708.1115,702.30085,0.005267124,0.006727613,0.010186802
TSLA,-7.70E-05,3667.030303,242024,710.35,-0.012880974,712.0645,713.2993,709.70385,-0.015106426,-0.012943655,-0.001650935
TSLA,1.28E-05,3434.969697,226708,710.25,0.00218233,705.3565,704.6156,708.567275,0.010254035,0.010649353,0.001283999
TSLA,7.75E-05,4109.439394,271223,722.11,0.012075723,718.116,714.8084,710.112575,0.015051538,0.016668663,0.006957876
TSLA,-4.47E-05,4243.090909,280044,735.09,0.000530547,731.0075,728.311,716.803775,0.004643249,0.010643255,0.01355057
TSLA,-0.000111571,1919.909091,126714,738.54,-0.006038942,735.95525,736.3782,728.2999,-0.002475354,-0.001413812,0.007833277
TSLA,-9.90E-05,2924.69697,193030,736.87,-0.006717603,735.32225,735.3331,734.71605,-0.003507306,-0.00029524,0.001916829
TSLA,9.76E-05,3922.909091,258912,729.79,0.005522137,731.08725,733.0803,735.664,-0.00373519,-0.006995687,-0.003835684
TSLA,-6.43E-05,3044.784615,197911,758.13,-0.006872172,747.219,735.3561,734.1355,0.008688216,0.023442248,0.00718396
TSLA,-0.000133633,4132.454545,272742,756.98,-0.004154667,755.55475,754.0743,740.657225,-0.00374857,-0.005291388,0.008117318
TSLA,-5.92E-05,3209.818182,211848,756.31,-0.001930425,756.38325,753.2938,748.550825,-0.000830928,0.003903656,0.006637258
TSLA,-0.000396075,3836.212121,253190,756.3,-0.027065979,756.3445,756.3294,753.87185,-0.016529174,-0.008946499,-0.000461219
TSLA,0.000391852,5592.076923,363485,718.24,0.034431388,726.4385,740.6744,751.765825,0.017483242,-0.010371764,-0.010253924
TSLA,-1.26E-05,2844.469697,187735,748.58,-0.005463678,747.343,739.6106,743.599425,-0.009803397,0.003520366,-0.005414542
TSLA,0.000199312,3577.878788,236140,739.29,0.022075234,741.48575,741.0733,738.72565,0.017792318,0.01495709,0.007080809
TSLA,0.000126946,3984.80303,262997,748.87,0.010575934,751.9655,752.4929,745.330875,0.006156865,0.001851978,0.004415858
TSLA,1.45E-05,5079,335214,757.97,0.002546275,757.59725,755.6409,749.619525,-0.002841879,-0.000413953,0.00555285
TSLA,-6.79E-05,6089.015152,401875,729.94,0.000479491,741.55225,749.377,752.63115,-0.024692798,-0.029947943,-0.010552048
TSLA,-0.000114665,3070.712121,202667,741.42,-0.002899841,734.606,729.2341,743.7012,0.007476457,0.015745835,-0.006499687
TSLA,0.000113618,3510.878788,231718,746.65,0.00729927,742.19975,740.9474,737.9606,0.010911483,0.011155583,0.003192142
TSLA,-3.65E-05,2480.397059,168667,754.26,-0.0010739,753.80275,750.8906,742.0028,1.16E-05,0.003099786,0.008728707
TSLA,0.00033654,5838.454545,385338,755.38,0.025377955,751.85575,752.9322,749.10045,0.024279258,0.018599683,0.009577721
TSLA,0.000234701,5197.287879,343021,776.515,0.018653857,773.34225,769.711,757.9785,0.028727902,0.032381504,0.017768479
TSLA,0.000239253,4565.075758,301295,784.21,-0.008365106,788.1855,792.37,773.5317,-0.012362255,-0.01784583,0.009658234
TSLA,-3.38E-05,4180.909091,275940,789.04,-0.009771368,784.8455,780.1263,782.4677,-0.002927965,-0.001522959,0.001890557
TSLA,-0.000272147,3286.378788,216901,784.94,-0.012650648,783.09325,780.5602,783.233525,-0.002325394,0.001850594,-0.002614035
TSLA,0.000261938,3389.530303,223709,764.27,0.013882528,772.3465,779.1865,780.507775,0.001874806,-0.008896843,-0.003946758
TSLA,-0.00017016,5867.969697,387286,794.1,-0.016635184,790.03525,778.8486,778.948,-0.00949388,0.00509791,0.001182043
TSLA,-0.000225878,2847.30303,187922,789.21,-0.010896973,787.22875,784.4371,780.481775,-0.00534057,-0.00467163,0.002157449
TSLA,2.68E-05,2379.545455,157050,781.42,0.001676435,780.52825,780.5404,782.75275,0.001487774,0.000558844,-0.000588564
TSLA,8.14E-05,3488.242424,230224,787.53,0.007339403,784.6355,782.7524,782.68985,0.014510878,0.010028842,0.002000441
TSLA,-3.58E-05,2586.138462,168099,788.03,-0.003210538,789.5825,790.605,784.788025,-0.001797786,-0.004965564,0.001932433
TSLA,-3.08E-05,2228.651515,147091,795.41,-0.004727122,793.488,789.3756,787.462225,0.002920649,0.006899884,0.004100705
TSLA,-1.00E-05,3147.257576,207719,805.08,0.001049585,801.728,797.7938,791.937225,0.007958747,0.013498601,0.007786949
TSLA,1.90E-05,2490.242424,164356,807.95,0.004010149,807.31575,808.6408,799.518525,0.003501108,0.001211168,0.007459458
TSLA,9.83E-05,1890.151515,124750,814.8,0.003767796,814.208,811.4346,806.874875,0.004935778,0.008705076,0.006817538
TSLA,0.000275501,5612.484848,370424,826.005,0.020696001,823.3125,820.5126,813.54555,0.015917407,0.016781583,0.01008284
TSLA,0.000141756,4133.636364,272820,863.5,0.007828605,853.69125,841.4613,825.12615,0.021131469,0.032593537,0.021166551
TSLA,-5.38E-05,2797.378788,184627,868.71,-0.005778683,869.02725,870.3939,845.805925,-0.001249961,0.000536998,0.017601349
TSLA,-0.00022657,3888.666667,268318,868.41,-0.010686197,864.392,868.6997,862.857725,-0.000730282,-0.004344424,0.006130066
TSLA,-5.86E-05,5678.128571,397469,895.59,-0.003963867,877.68675,870.2396,869.3669,0.01844878,0.026248978,0.00897334
TSLA,-4.64E-05,4398.106061,290275,909.135,0.000665468,900.71375,895.8573,879.1546,0.006447387,0.010933549,0.014231143
TSLA,0.000550031,12530.16176,852051,975.435,0.053447949,943.5355,920.8815,898.222575,0.085166907,0.092360961,0.043144512
TSLA,-0.000988786,12754.84848,841820,1081.34,-0.058307285,1051.3995,1027.6037,949.5617,-0.021059312,-0.002017412,0.045585163
TSLA,-8.47E-05,10392,685872,1056.165,-0.016829757,1040.76325,1031.1346,1002.9204,-0.003238729,0.011662396,0.032954809
TSLA,0.000270196,5047.454545,333132,1058.9,0.017178204,1053.64375,1046.4503,1040.531775,0.016197837,0.023825498,0.010009954
TSLA,0.000419149,4227.77027,312855,1088.25,0.027695842,1082.1875,1075.2231,1055.484675,0.024457869,0.024760536,0.01960045
TSLA,0.000857088,17864.59701,1196928,1135.79,0.064457338,1133.20275,1119.5841,1087.20035,0.047133445,0.053395631,0.033363676
TSLA,-0.000375059,7628.458333,549249,1202.1,-0.029648116,1190.79125,1182.876,1131.639125,-0.012565175,-0.012011065,0.025448904
TSLA,0.000181566,6483.210526,492724,1182.72,0.019767992,1178.2945,1173.4953,1165.82755,0.023282592,0.012751649,0.011078418
TSLA,-2.56E-05,5337.409091,352269,1233.33,-0.002918927,1224.8605,1204.5049,1182.989125,0.007266542,0.025003136,0.015297098
TSLA,-0.000148252,4897.522388,328134,1232.88,-0.009635974,1228.311,1232.2826,1205.174275,-0.00294734,-0.003649001,0.014684266
TSLA,0.000158128,5368.679487,418757,1149,0.010060923,1217.8095,1224.8166,1222.687925,-0.033520226,-0.034540355,-0.009100012
TSLA,-0.001540525,13158.07595,1039488,1173.6,-0.124514315,1174.88775,1181.4336,1210.7929,-0.119486947,-0.120057107,-0.056490111
TSLA,0.000585657,8877.320513,692431,1010.59,0.056907351,1020.2365,1033.0122,1131.774425,0.022454598,0.017681689,-0.049351663
TSLA,-0.000505864,5170.727273,398146,1103.08,-0.036153316,1048.838,1051.6587,1074.212375,0.015157012,0.012912459,-0.01762894
TSLA,-0.000107403,6613.512821,515854,1047.79,-0.013180122,1063.52575,1064.431,1055.3534,-0.033864953,-0.035229151,-0.005559015
TSLA,0.000160765,9109.807692,710565,1016.13,-0.002642378,1026.31825,1026.505,1049.249075,-0.019067429,-0.029866684,-0.023904739
TSLA,0.000483389,5431.051282,423622,1003.99,0.050349107,1008.5345,996.4909,1023.9401,0.037465501,0.049334921,-0.002566019
TSLA,0.000398477,7316.75641,570707,1064.35,0.023948889,1047.03175,1045.9981,1021.5087,0.044353478,0.041520821,0.029626987
TSLA,-4.64E-05,4725.858974,368617,1104.925,-0.00805032,1093.75675,1089.5085,1052.319275,-0.002747869,0.000170168,0.027828721
TSLA,0.000353328,4854.846154,378678,1101.55,0.031528301,1093.24925,1088.6447,1082.86375,0.035398378,0.028380058,0.016282035
TSLA,-0.000232602,8772.75641,684275,1162.31,-0.00566114,1136.6085,1122.3043,1101.406475,0.034265097,0.044488825,0.02908715
TSLA,-0.000489123,9063.871795,706982,1163.8,-0.046227874,1175.1325,1172.707,1134.275925,-0.071971671,-0.065357502,0.005875092
TSLA,0.000144008,4912.538462,383178,1080.39,0.03296032,1090.0835,1094.9265,1140.719925,0.029975685,0.023677297,-0.011331375
TSLA,-0.000149193,5218.046512,224376,1098.95,-0.015487511,1121.513,1120.3728,1127.418,-0.027606011,-0.021689031,-0.015391496
TSLA,0.000429617,4793.974359,373930,1100.99,0.032280039,1091.5375,1096.038,1109.7623,0.035893636,0.032499329,0.00632471
TSLA,4.66E-05,6105.217949,476207,1148,-0.002839721,1133.6115,1132.2591,1117.73715,0.003361381,0.001717981,0.007670744
TSLA,-0.000509916,7082.141026,552407,1160.695,-0.057969579,1138.9535,1135.571,1126.955575,-0.021936365,-0.003940485,0.00999314
TSLA,-2.52E-05,6366.75641,496607,1099.17,-0.013155381,1112.80725,1130.1305,1138.064,-0.028134477,-0.040802102,-0.018047755
TSLA,-0.00057738,9050.910256,705971,1086.99,-0.066007967,1081.52425,1084.011,1117.2741,-0.062753101,-0.060894954,-0.041081504
TSLA,5.28E-05,6432.873418,508197,1001.51,0.006689898,1010.8,1017.1416,1069.8266,-0.001705827,-0.011885956,-0.041148795
TSLA,-1.23E-05,4950.346154,386127,1044.81,0.006450934,1010.09175,1006.3637,1025.539725,0.038116092,0.040174343,-0.005822958
TSLA,1.30E-05,2659.103896,204751,1052.87,0.014854635,1048.419,1046.9683,1019.7181,0.017171808,0.013079479,0.019941247
TSLA,-0.000713083,6123.641026,477644,1060.99,-0.054647075,1066.25225,1060.8793,1040.40355,-0.051357453,-0.038529548,0.001580781
TSLA,6.63E-05,5290.974359,412696,1009.43,0.007068346,1010.63875,1019.1088,1041.72055,0.003626419,-0.004824313,-0.013949998
TSLA,-0.000249622,11148.51282,869584,1001.26,-0.034806144,1012.93525,1013.7043,1026.906675,-0.045144544,-0.049895813,-0.032089674
TSLA,0.000214565,6429.564103,501506,944.99,0.014984286,964.9345,962.2158,993.04695,-0.012170256,-0.019589888,-0.025208904
TSLA,0.000480732,5721.102564,446246,952.91,0.023937203,953.599,943.5424,967.689375,0.007348477,0.004591739,-0.018620464
